ID,Cust_ID,Prod_ID,Ship_ID,Order_Date,Ship_Date,Customer_Name,Province,Region,Customer_Segment,Sales,Order_Quantity,Order_Priority,DaysTakenForShipping
1846,Cust_648,Prod_8,SHP_2667,23/02/2010,24/02/2010,ALEX GRAYSON,NEWFOUNDLAND,ATLANTIC,CONSUMER,31305,31,MEDIUM,1
1846,Cust_648,Prod_7,SHP_2667,23/02/2010,24/02/2010,ALEX GRAYSON,NEWFOUNDLAND,ATLANTIC,CONSUMER,16128,46,MEDIUM,1
1846,Cust_648,Prod_6,SHP_2667,23/02/2010,24/02/2010,ALEX GRAYSON,NEWFOUNDLAND,ATLANTIC,CONSUMER,135645,37,MEDIUM,1
1846,Cust_648,Prod_1,SHP_2667,23/02/2010,24/02/2010,ALEX GRAYSON,NEWFOUNDLAND,ATLANTIC,CONSUMER,25075,13,MEDIUM,1
1847,Cust_647,Prod_11,SHP_2541,12/03/2010,12/03/2010,MUHAMMED YEDWAB,NEWFOUNDLAND,ATLANTIC,CONSUMER,1209887,29,NOT SPECIFIED,0
1848,Cust_632,Prod_13,SHP_2668,23/08/2011,30/08/2011,DAMALA KOTSONIS,NEWFOUNDLAND,ATLANTIC,CORPORATE,1081987,4,LOW,7
1848,Cust_632,Prod_4,SHP_2668,23/08/2011,30/08/2011,DAMALA KOTSONIS,NEWFOUNDLAND,ATLANTIC,CORPORATE,68886635,43,LOW,7
1849,Cust_629,Prod_3,SHP_2543,11/06/2012,12/06/2012,ASTREA JONES,NEWFOUNDLAND,ATLANTIC,CORPORATE,25092021,2,MEDIUM,1
185,Cust_77,Prod_10,SHP_249,15/04/2011,17/04/2011,DON MILLER,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,612394,22,CRITICAL,2
1850,Cust_649,Prod_4,SHP_2544,16/03/2010,18/03/2010,CHRIS CORTES,NEWFOUNDLAND,ATLANTIC,CONSUMER,714391,12,LOW,2
1851,Cust_1630,Prod_9,SHP_2545,04/10/2012,04/10/2012,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,5028,15,NOT SPECIFIED,0
1851,Cust_1630,Prod_6,SHP_2545,04/10/2012,04/10/2012,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,8503,18,NOT SPECIFIED,0
1851,Cust_1630,Prod_5,SHP_2545,04/10/2012,04/10/2012,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,33238,19,NOT SPECIFIED,0
1851,Cust_1630,Prod_3,SHP_2545,04/10/2012,04/10/2012,DAN CAMPBELL,BRITISH COLUMBIA,WEST,SMALL BUSINESS,11951,17,NOT SPECIFIED,0
1852,Cust_619,Prod_3,SHP_2546,05/12/2010,05/12/2010,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,1116995,13,LOW,0
1852,Cust_619,Prod_11,SHP_2546,05/12/2010,05/12/2010,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,970864,48,LOW,0
1852,Cust_619,Prod_5,SHP_2546,05/12/2010,05/12/2010,RICK DUSTON,NEWFOUNDLAND,ATLANTIC,CORPORATE,46846,33,LOW,0
1853,Cust_645,Prod_10,SHP_2547,06/01/2009,06/01/2009,COREY ROPER,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,235745,23,LOW,0
1854,Cust_564,Prod_6,SHP_2548,02/06/2009,03/06/2009,AMY COX,ONTARIO,ONTARIO,SMALL BUSINESS,81753,34,CRITICAL,1
1854,Cust_564,Prod_16,SHP_2548,02/06/2009,03/06/2009,AMY COX,ONTARIO,ONTARIO,SMALL BUSINESS,18247,17,CRITICAL,1
1854,Cust_564,Prod_17,SHP_2548,02/06/2009,03/06/2009,AMY COX,ONTARIO,ONTARIO,SMALL BUSINESS,2596,2,CRITICAL,1
1855,Cust_651,Prod_6,SHP_2549,22/10/2009,23/10/2009,SARA LUXEMBURG,NEWFOUNDLAND,ATLANTIC,SMALL BUSINESS,20967,45,HIGH,1
1856,Cust_635,Prod_1,SHP_2550,22/10/2010,24/10/2010,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,108639,6,NOT SPECIFIED,2
1857,Cust_652,Prod_4,SHP_2551,09/02/2012,11/02/2012,ERIC MURDOCK,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,61098,1,NOT SPECIFIED,2
1858,Cust_653,Prod_8,SHP_2552,01/11/2011,02/11/2011,PAUL KNUTSON,NEWFOUNDLAND,ATLANTIC,CORPORATE,230236,8,CRITICAL,1
1858,Cust_653,Prod_4,SHP_2552,01/11/2011,02/11/2011,PAUL KNUTSON,NEWFOUNDLAND,ATLANTIC,CORPORATE,43738535,42,CRITICAL,1
1858,Cust_653,Prod_1,SHP_2552,01/11/2011,02/11/2011,PAUL KNUTSON,NEWFOUNDLAND,ATLANTIC,CORPORATE,7386,7,CRITICAL,1
1859,Cust_640,Prod_5,SHP_2553,13/01/2011,14/01/2011,CYNTHIA VOLTZ,NEWFOUNDLAND,ATLANTIC,CORPORATE,286019,28,HIGH,1
186,Cust_63,Prod_3,SHP_250,25/11/2011,26/11/2011,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,193252,49,HIGH,1
186,Cust_63,Prod_10,SHP_250,25/11/2011,26/11/2011,GRANT CARROLL,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,838022,48,HIGH,1
1860,Cust_654,Prod_8,SHP_2554,29/04/2009,30/04/2009,JANET MARTIN,NEWFOUNDLAND,ATLANTIC,CORPORATE,292578,29,NOT SPECIFIED,1
1861,Cust_655,Prod_15,SHP_2555,04/08/2010,05/08/2010,NICOLE BRENNAN,NEWFOUNDLAND,ATLANTIC,CONSUMER,14224,1,CRITICAL,1
1861,Cust_655,Prod_2,SHP_2555,04/08/2010,05/08/2010,NICOLE BRENNAN,NEWFOUNDLAND,ATLANTIC,CONSUMER,61568,45,CRITICAL,1
1862,Cust_635,Prod_6,SHP_2556,22/04/2012,24/04/2012,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,57043,49,LOW,2
1862,Cust_635,Prod_16,SHP_2556,22/04/2012,24/04/2012,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,10008,49,LOW,2
1862,Cust_635,Prod_11,SHP_2556,22/04/2012,24/04/2012,CHRISTY BRITTAIN,NEWFOUNDLAND,ATLANTIC,CONSUMER,5740624,35,LOW,2
1863,Cust_656,Prod_6,SHP_2557,26/02/2009,28/02/2009,JENNIFER PATT,NEWFOUNDLAND,ATLANTIC,HOME OFFICE,80304,15,CRITICAL,2
1864,Cust_657,Prod_3,SHP_2558,08/01/2010,10/01/2010,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,8861,19,CRITICAL,2
1865,Cust_658,Prod_13,SHP_2560,15/09/2010,15/09/2010,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,38038,24,MEDIUM,0
1865,Cust_658,Prod_6,SHP_2560,15/09/2010,15/09/2010,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,33606,50,MEDIUM,0
1866,Cust_657,Prod_4,SHP_2561,02/06/2009,03/06/2009,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,26907515,15,NOT SPECIFIED,1
1866,Cust_657,Prod_9,SHP_2561,02/06/2009,03/06/2009,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,47753,50,NOT SPECIFIED,1
1867,Cust_658,Prod_17,SHP_2563,25/02/2010,25/02/2010,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,31528,3,MEDIUM,0
1868,Cust_658,Prod_6,SHP_2564,23/05/2010,24/05/2010,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,14296,31,NOT SPECIFIED,1
1868,Cust_658,Prod_3,SHP_2564,23/05/2010,24/05/2010,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,79614,19,NOT SPECIFIED,1
1869,Cust_657,Prod_4,SHP_2566,25/07/2010,25/07/2010,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,222258,7,CRITICAL,0
1869,Cust_657,Prod_15,SHP_2566,25/07/2010,25/07/2010,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,23893,18,CRITICAL,0
187,Cust_70,Prod_12,SHP_252,25/04/2012,26/04/2012,BRAD EASON,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,3517,11,CRITICAL,1
1870,Cust_658,Prod_8,SHP_2568,20/01/2011,22/01/2011,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,50479,5,CRITICAL,2
1870,Cust_658,Prod_5,SHP_2568,20/01/2011,22/01/2011,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,12862,7,CRITICAL,2
1870,Cust_658,Prod_2,SHP_2568,20/01/2011,22/01/2011,DAVID WIENER,NOVA SCOTIA,ATLANTIC,CONSUMER,424,50,CRITICAL,2
1871,Cust_657,Prod_4,SHP_2569,02/01/2010,04/01/2010,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,12887785,23,LOW,2
1871,Cust_657,Prod_9,SHP_2569,02/01/2010,04/01/2010,ELPIDA RITTENBACH,NOVA SCOTIA,ATLANTIC,CONSUMER,7402,9,LOW,2
1872,Cust_659,Prod_7,SHP_2571,17/03/2011,18/03/2011,PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,4357,35,CRITICAL,1
1872,Cust_659,Prod_13,SHP_2571,17/03/2011,18/03/2011,PETER MCVEE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,3187,8,CRITICAL,1
1873,Cust_660,Prod_3,SHP_2573,30/09/2009,01/10/2009,KAREN CARLISLE,NOVA SCOTIA,ATLANTIC,HOME OFFICE,119365,29,NOT SPECIFIED,1
1874,Cust_661,Prod_13,SHP_2574,19/05/2011,21/05/2011,STEFANIA PERRINO,NOVA SCOTIA,ATLANTIC,CORPORATE,4002,4,MEDIUM,2
1874,Cust_661,Prod_3,SHP_2574,19/05/2011,21/05/2011,STEFANIA PERRINO,NOVA SCOTIA,ATLANTIC,CORPORATE,31502,50,MEDIUM,2
1875,Cust_662,Prod_8,SHP_2575,08/04/2009,12/04/2009,JAY FINE,NOVA SCOTIA,ATLANTIC,CONSUMER,189555,46,LOW,4
1876,Cust_1459,Prod_13,SHP_6076,11/02/2010,12/02/2010,PAUL LUCAS,YUKON,YUKON,CORPORATE,3386,12,HIGH,1
1876,Cust_1459,Prod_15,SHP_6076,11/02/2010,12/02/2010,PAUL LUCAS,YUKON,YUKON,CORPORATE,31661,1,HIGH,1
1877,Cust_664,Prod_11,SHP_2577,31/05/2010,04/06/2010,GEORGE ZREBASSA,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,541868,20,LOW,4
1878,Cust_665,Prod_3,SHP_2715,22/09/2012,22/09/2012,GEORGE ZREBASSA,NOVA SCOTIA,ATLANTIC,HOME OFFICE,26937,48,NOT SPECIFIED,0
1878,Cust_665,Prod_15,SHP_2715,22/09/2012,22/09/2012,GEORGE ZREBASSA,NOVA SCOTIA,ATLANTIC,HOME OFFICE,493399,41,NOT SPECIFIED,0
1879,Cust_1487,Prod_5,SHP_2580,02/06/2012,02/06/2012,KARL BROWN,YUKON,YUKON,CORPORATE,9573,41,LOW,0
1879,Cust_1487,Prod_17,SHP_2580,02/06/2012,02/06/2012,KARL BROWN,YUKON,YUKON,CORPORATE,733879,39,LOW,0
1879,Cust_1487,Prod_2,SHP_2580,02/06/2012,02/06/2012,KARL BROWN,YUKON,YUKON,CORPORATE,1256931,47,LOW,0
188,Cust_97,Prod_1,SHP_253,26/03/2011,27/03/2011,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,604022,44,MEDIUM,1
188,Cust_97,Prod_14,SHP_253,26/03/2011,27/03/2011,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,1738765,35,MEDIUM,1
1880,Cust_667,Prod_6,SHP_2581,09/12/2012,11/12/2012,EVAN HENRY,NOVA SCOTIA,ATLANTIC,CORPORATE,17795,27,NOT SPECIFIED,2
1880,Cust_667,Prod_3,SHP_2581,09/12/2012,11/12/2012,EVAN HENRY,NOVA SCOTIA,ATLANTIC,CORPORATE,9953,24,NOT SPECIFIED,2
1881,Cust_669,Prod_1,SHP_2582,09/02/2012,13/02/2012,ALYSSA TATE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,3816,2,LOW,4
1882,Cust_670,Prod_4,SHP_2583,21/08/2012,21/08/2012,MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,108987,10,CRITICAL,0
1882,Cust_670,Prod_3,SHP_2583,21/08/2012,21/08/2012,MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,1213,21,CRITICAL,0
1882,Cust_670,Prod_8,SHP_2583,21/08/2012,21/08/2012,MICHAEL STEWART,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,83152,25,CRITICAL,0
1883,Cust_1095,Prod_6,SHP_2585,20/10/2010,20/10/2010,PAUL LUCAS,ONTARIO,ONTARIO,CORPORATE,28713,46,LOW,0
1883,Cust_1095,Prod_2,SHP_2585,20/10/2010,20/10/2010,PAUL LUCAS,ONTARIO,ONTARIO,CORPORATE,106879,14,LOW,0
1884,Cust_671,Prod_5,SHP_2586,24/03/2010,25/03/2010,SHIRLEY JACKSON,NOVA SCOTIA,ATLANTIC,CORPORATE,201214,49,MEDIUM,1
1885,Cust_673,Prod_3,SHP_2588,27/06/2012,27/06/2012,NATALIE WEBBER,NOVA SCOTIA,ATLANTIC,CORPORATE,29524,49,LOW,0
1886,Cust_674,Prod_15,SHP_2725,19/06/2012,19/06/2012,DAMALA KOTSONIS,NOVA SCOTIA,ATLANTIC,CORPORATE,48127,4,LOW,0
1886,Cust_674,Prod_17,SHP_2725,19/06/2012,19/06/2012,DAMALA KOTSONIS,NOVA SCOTIA,ATLANTIC,CORPORATE,87954,40,LOW,0
1887,Cust_1505,Prod_3,SHP_2591,04/04/2012,05/04/2012,KAREN CARLISLE,YUKON,YUKON,CORPORATE,22681,16,CRITICAL,1
1887,Cust_1505,Prod_8,SHP_2591,04/04/2012,05/04/2012,KAREN CARLISLE,YUKON,YUKON,CORPORATE,51107,46,CRITICAL,1
1888,Cust_677,Prod_8,SHP_2593,02/06/2012,02/06/2012,KATHERINE MURRAY,NOVA SCOTIA,ATLANTIC,HOME OFFICE,113644,30,MEDIUM,0
1888,Cust_677,Prod_6,SHP_2593,02/06/2012,02/06/2012,KATHERINE MURRAY,NOVA SCOTIA,ATLANTIC,HOME OFFICE,12122021,2,MEDIUM,0
1888,Cust_677,Prod_4,SHP_2593,02/06/2012,02/06/2012,KATHERINE MURRAY,NOVA SCOTIA,ATLANTIC,HOME OFFICE,23182135,44,MEDIUM,0
1889,Cust_679,Prod_15,SHP_2595,18/03/2009,20/03/2009,ERIC BARRETO,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,540375,16,HIGH,2
189,Cust_97,Prod_3,SHP_255,14/07/2010,18/07/2010,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,69159,17,LOW,4
189,Cust_97,Prod_12,SHP_255,14/07/2010,18/07/2010,CHARLES MCCROSSIN,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,3452,45,LOW,4
1890,Cust_1098,Prod_12,SHP_2596,13/05/2012,14/05/2012,FRED MCMATH,ONTARIO,ONTARIO,SMALL BUSINESS,25105,36,HIGH,1
1890,Cust_1098,Prod_10,SHP_2596,13/05/2012,14/05/2012,FRED MCMATH,ONTARIO,ONTARIO,SMALL BUSINESS,830519,33,HIGH,1
1890,Cust_1098,Prod_9,SHP_2596,13/05/2012,14/05/2012,FRED MCMATH,ONTARIO,ONTARIO,SMALL BUSINESS,30562,36,HIGH,1
1891,Cust_682,Prod_13,SHP_2597,18/10/2011,20/10/2011,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,15787,46,HIGH,2
1892,Cust_683,Prod_1,SHP_2598,24/06/2012,26/06/2012,DEAN PERCER,NOVA SCOTIA,ATLANTIC,HOME OFFICE,166086,4,NOT SPECIFIED,2
1893,Cust_684,Prod_3,SHP_2599,12/08/2012,13/08/2012,MUHAMMED LEE,NOVA SCOTIA,ATLANTIC,CONSUMER,906244,49,HIGH,1
1894,Cust_568,Prod_1,SHP_4106,16/10/2010,16/10/2010,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,17333,3,NOT SPECIFIED,0
1894,Cust_568,Prod_3,SHP_4106,16/10/2010,16/10/2010,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,23129,47,NOT SPECIFIED,0
1894,Cust_568,Prod_8,SHP_4106,16/10/2010,16/10/2010,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,97235,31,NOT SPECIFIED,0
1895,Cust_686,Prod_4,SHP_2601,22/06/2009,27/06/2009,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,243355,23,LOW,5
1896,Cust_688,Prod_3,SHP_2602,15/06/2009,17/06/2009,KARL BROWN,NOVA SCOTIA,ATLANTIC,HOME OFFICE,7844,14,CRITICAL,2
1897,Cust_689,Prod_9,SHP_2603,21/12/2011,22/12/2011,ERICA HERNANDEZ,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,22943,28,NOT SPECIFIED,1
1897,Cust_689,Prod_13,SHP_2603,21/12/2011,22/12/2011,ERICA HERNANDEZ,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,120013,46,NOT SPECIFIED,1
1898,Cust_690,Prod_7,SHP_2604,28/06/2011,02/07/2011,TONY MOLINARI,NOVA SCOTIA,ATLANTIC,CORPORATE,12313,36,LOW,4
1898,Cust_690,Prod_15,SHP_2604,28/06/2011,02/07/2011,TONY MOLINARI,NOVA SCOTIA,ATLANTIC,CORPORATE,142521,9,LOW,4
1899,Cust_691,Prod_4,SHP_2605,14/08/2009,15/08/2009,ELIZABETH MOFFITT,NOVA SCOTIA,ATLANTIC,CONSUMER,2172515,15,HIGH,1
19,Cust_14,Prod_14,SHP_26,23/12/2010,25/12/2010,CARL LUDWIG,NUNAVUT,NUNAVUT,CORPORATE,1202823,25,HIGH,2
190,Cust_85,Prod_4,SHP_256,23/10/2010,25/10/2010,BRYAN MILLS,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,SMALL BUSINESS,19550765,36,NOT SPECIFIED,2
1900,Cust_692,Prod_4,SHP_2606,05/01/2012,06/01/2012,HAROLD DAHLEN,NOVA SCOTIA,ATLANTIC,CORPORATE,1319421,10,MEDIUM,1
1900,Cust_692,Prod_3,SHP_2606,05/01/2012,06/01/2012,HAROLD DAHLEN,NOVA SCOTIA,ATLANTIC,CORPORATE,16922,28,MEDIUM,1
1900,Cust_692,Prod_1,SHP_2606,05/01/2012,06/01/2012,HAROLD DAHLEN,NOVA SCOTIA,ATLANTIC,CORPORATE,216027,33,MEDIUM,1
1901,Cust_693,Prod_13,SHP_2607,23/08/2012,24/08/2012,DAVID FLASHING,NOVA SCOTIA,ATLANTIC,HOME OFFICE,13442,46,MEDIUM,1
1902,Cust_682,Prod_4,SHP_2745,27/05/2009,29/05/2009,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,728127,41,NOT SPECIFIED,2
1902,Cust_682,Prod_3,SHP_2745,27/05/2009,29/05/2009,BERENIKE KAMPE,NOVA SCOTIA,ATLANTIC,CORPORATE,1497,26,NOT SPECIFIED,2
1903,Cust_568,Prod_16,SHP_4128,01/09/2010,06/09/2010,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,37201,45,LOW,5
1903,Cust_568,Prod_4,SHP_4128,01/09/2010,06/09/2010,NOEL STAAVOS,ONTARIO,ONTARIO,HOME OFFICE,2846735,5,LOW,5
1904,Cust_1526,Prod_5,SHP_2610,05/08/2012,05/08/2012,DEANRA ENO,YUKON,YUKON,CORPORATE,5396,39,HIGH,0
1904,Cust_1526,Prod_2,SHP_2610,05/08/2012,05/08/2012,DEANRA ENO,YUKON,YUKON,CORPORATE,75171,6,HIGH,0
1904,Cust_1526,Prod_9,SHP_2610,05/08/2012,05/08/2012,DEANRA ENO,YUKON,YUKON,CORPORATE,47187,43,HIGH,0
1905,Cust_681,Prod_8,SHP_2612,16/07/2010,17/07/2010,FRED MCMATH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,163104,48,MEDIUM,1
1905,Cust_681,Prod_3,SHP_2612,16/07/2010,17/07/2010,FRED MCMATH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,21462,49,MEDIUM,1
1905,Cust_681,Prod_4,SHP_2612,16/07/2010,17/07/2010,FRED MCMATH,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,5311973,35,MEDIUM,1
1906,Cust_696,Prod_5,SHP_2751,08/12/2011,08/12/2011,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,19411,8,MEDIUM,0
1906,Cust_696,Prod_17,SHP_2751,08/12/2011,08/12/2011,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,18332,11,MEDIUM,0
1907,Cust_1102,Prod_17,SHP_4129,19/01/2009,20/01/2009,CHRIS CORTES,ONTARIO,ONTARIO,CONSUMER,221596,18,CRITICAL,1
1907,Cust_1102,Prod_6,SHP_4129,19/01/2009,20/01/2009,CHRIS CORTES,ONTARIO,ONTARIO,CONSUMER,9866,5,CRITICAL,1
1908,Cust_698,Prod_13,SHP_2615,29/07/2012,31/07/2012,RAYMOND FAIR,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,12326,38,HIGH,2
1909,Cust_696,Prod_14,SHP_2616,29/04/2010,30/04/2010,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,23611,5,MEDIUM,1
1909,Cust_696,Prod_1,SHP_2616,29/04/2010,30/04/2010,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,16753,11,MEDIUM,1
1909,Cust_696,Prod_5,SHP_2616,29/04/2010,30/04/2010,CHUCK SACHS,NOVA SCOTIA,ATLANTIC,CONSUMER,106034,42,MEDIUM,1
191,Cust_72,Prod_6,SHP_257,24/08/2009,26/08/2009,MONICA FEDERLE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,CORPORATE,21793,27,NOT SPECIFIED,2
1910,Cust_699,Prod_8,SHP_3095,09/12/2012,13/12/2012,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,CORPORATE,5872,29,LOW,4
1910,Cust_699,Prod_12,SHP_3095,09/12/2012,13/12/2012,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,CORPORATE,11079,39,LOW,4
1910,Cust_699,Prod_5,SHP_3095,09/12/2012,13/12/2012,BOBBY TRAFTON,NOVA SCOTIA,ATLANTIC,CORPORATE,201146,48,LOW,4
1911,Cust_700,Prod_13,SHP_2618,27/07/2009,29/07/2009,MARK PACKER,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,8732,31,MEDIUM,2
1912,Cust_679,Prod_8,SHP_2619,15/01/2010,16/01/2010,ERIC BARRETO,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,7755,33,CRITICAL,1
1913,Cust_685,Prod_6,SHP_2620,15/06/2009,17/06/2009,NOEL STAAVOS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,32991,50,NOT SPECIFIED,2
1914,Cust_701,Prod_17,SHP_2622,03/11/2010,04/11/2010,ANN BLUME,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,79458,1,HIGH,1
1915,Cust_702,Prod_6,SHP_2623,28/10/2012,30/10/2012,ALAN SHONELY,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,98095,41,HIGH,2
1916,Cust_1070,Prod_3,SHP_2628,01/12/2010,03/12/2010,KATRINA WILLMAN,ONTARIO,ONTARIO,CONSUMER,14127,6,HIGH,2
1916,Cust_1070,Prod_13,SHP_2628,01/12/2010,03/12/2010,KATRINA WILLMAN,ONTARIO,ONTARIO,CONSUMER,2428,42,HIGH,2
1916,Cust_1070,Prod_7,SHP_2628,01/12/2010,03/12/2010,KATRINA WILLMAN,ONTARIO,ONTARIO,CONSUMER,16022021,9,HIGH,2
1917,Cust_1107,Prod_3,SHP_2629,21/05/2011,22/05/2011,STEFANIA PERRINO,ONTARIO,ONTARIO,CORPORATE,17926,16,NOT SPECIFIED,1
1917,Cust_1107,Prod_13,SHP_2629,21/05/2011,22/05/2011,STEFANIA PERRINO,ONTARIO,ONTARIO,CORPORATE,20264,47,NOT SPECIFIED,1
1918,Cust_1108,Prod_1,SHP_4137,02/09/2012,02/09/2012,HUNTER LOPEZ,ONTARIO,ONTARIO,CONSUMER,507234,36,CRITICAL,0
1919,Cust_701,Prod_12,SHP_2631,16/01/2011,16/01/2011,ANN BLUME,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,4563,12,CRITICAL,0
192,Cust_58,Prod_5,SHP_258,09/06/2011,13/06/2011,MICHELLE LONSDALE,NORTHWEST TERRITORIES,NORTHWEST TERRITORIES,HOME OFFICE,25476,6,LOW,4
1920,Cust_706,Prod_5,SHP_3108,12/09/2010,16/09/2010,JANET MARTIN,NOVA SCOTIA,ATLANTIC,CORPORATE,368538,21,LOW,4
1920,Cust_706,Prod_17,SHP_3108,12/09/2010,16/09/2010,JANET MARTIN,NOVA SCOTIA,ATLANTIC,CORPORATE,203298,19,LOW,4
1921,Cust_685,Prod_8,SHP_3113,27/04/2012,01/05/2012,NOEL STAAVOS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,109011,21,LOW,4
1921,Cust_685,Prod_4,SHP_3113,27/04/2012,01/05/2012,NOEL STAAVOS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,31362025,18,LOW,4
1922,Cust_669,Prod_4,SHP_2634,31/12/2011,02/01/2012,ALYSSA TATE,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,605625,2,HIGH,2
1923,Cust_666,Prod_9,SHP_2635,06/11/2010,06/11/2010,KARL BROWN,NOVA SCOTIA,ATLANTIC,CORPORATE,6747,23,LOW,0
1924,Cust_707,Prod_13,SHP_2636,31/01/2011,01/02/2011,ANTHONY GARVERICK,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,8264,12,HIGH,1
1924,Cust_707,Prod_5,SHP_2636,31/01/2011,01/02/2011,ANTHONY GARVERICK,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,31527,3,HIGH,1
1925,Cust_708,Prod_6,SHP_2637,30/10/2011,31/10/2011,AARON HAWKINS,NOVA SCOTIA,ATLANTIC,HOME OFFICE,4659,38,HIGH,1
1926,Cust_700,Prod_5,SHP_2638,26/06/2010,28/06/2010,MARK PACKER,NOVA SCOTIA,ATLANTIC,SMALL BUSINESS,74205,50,HIGH,2
1927,Cust_710,Prod_2,SHP_2640,09/03/2010,18/03/2010,CARLOS MEADOR,NOVA SCOTIA,ATLANTIC,CORPORATE,318677,42,LOW,9
1928,Cust_1087,Prod_8,SHP_4111,31/10/2010,01/11/2010,DAVE POIRIER,ONTARIO,ONTARIO,SMALL BUSINESS,93407,23,MEDIUM,1
1928,Cust_1087,Prod_4,SHP_4111,31/10/2010,01/11/2010,DAVE POIRIER,ONTARIO,ONTARIO,SMALL BUSINESS,65467,1,MEDIUM,1
